stop_id,stop_name,stop_desc,Latitude,Longitude
"1,478",Great Lakes Carpet @ NW 53rd Avenue,Westbound NW 53rd AVE @ Nearside NW 19th ST,29.70332423,-82.34644194
"1,479",Sorrento New Home Community,Westbound NW 53rd AVE @ Nearside NW 55th AVE,29.70335942,-82.35314126
"1,480",Rahma Mercy Clinic,Southbound SW 13th St @ Farside SW 51st Ave,29.60480345,-82.34219331
"1,481",Cancer/Genetics Research Complex,Eastbound Mowry Rd @ Farside SW 23 Dr,29.63832115,-82.35392637
"1,482",Lake Alice Conservation Area,Westbound Mowry Rd @ Nearside SW 23 Dr,29.63847362,-82.35360223
"1,483",Village Point 1,Westbound Hull RD @ Nearside SW 38th TER,29.63742192,-82.37885417
"1,484",Village Point 2,Northbound SW 38th TER @ Nearside Hull RD,29.63656773,-82.38083367
"1,486",Village Point 3,Southbound SW 38th TER @ Farside Hull RD,29.63679431,-82.38096554
"1,487",New RTS Maintenance Facility North,Northbound SE 1st St @ SE 13th AVE,29.63811265,-82.32569067
"1,488",New RTS Maintenance Facility South,Southbound SE 1st St @ SE 13th AVE,29.63841484,-82.32576166
"1,489",Village Point 4,Eastbound Hull RD @ Nearside SW 37th ST,29.63731485,-82.37820458
"1,490",Lake Wauburg South Entrance,Inside Lake Wauburg South Entrance,29.52281471,-82.29917883
"1,491",Lowe's @ Butler Plaza Eastbound,Eastbound Windmeadows Blvd @ Farside SW 62nd Blvd,29.6239526,-82.38079895
"1,492",Lowe's @ Butler Plaza Westbound,Westbound Windmeadows Blvd @ Nearside SW 62nd Blvd,29.62386136,-82.38131131
"1,493",Butler Plaza RTS Transfer Station,Westbound SW 30th Place @ Farside SW 42nd Street,29.62515397,-82.38788979
"1,494",NE 15th St @ NE 19th Ln,Northbound NE 15th St @ Farside NE 19th Ln,29.67049491,-82.30575409
"1,495",NE 15th St @ NE 19th Pl,Southbound NE 15th St @ Nearside NE 19th Pl,29.67016806,-82.3058869
"1,496",Save A LOT Food Store,Westbound SE Hawthorne Rd @ Farside SE 24th St,29.64596615,-82.29514404
"1,497",Alachua School Bus Parking Lot,Westbound SE Hawthorne Rd @ Farside SE 20th St,29.64857171,-82.300287
"1,498",NE 15th St @ NE 3rd Ave Farside,Southbound NE 15th St @ Farside NE 3rd Ave,29.65341905,-82.30591584
"1,499",NE 15th St @ NE 3rd Ave Nearside,Northbound NE 15th St @ Nearside NE 3rd Ave,29.65365432,-82.30573749
"1,500",NE 15th St @ NE 7th Ave,Southbound NE 15th St @ Nearside NE 7th Ave,29.65851204,-82.30591252
"1,501",NE 15th St @ NE 8th Ave,Northbound NE 15th St @ Nearside NE 8th Ave,29.65816163,-82.30577804
"1,502",Northbound Metcalfe Elementary School,Northbound NE 15th ST @ Nearside NE 18th AVE,29.66828465,-82.30574735
"1,503",Southbound Metcalfe Elementary School,Southbound NE 15th ST @ Nearside NE 18th AVE,29.66845669,-82.3058838
"1,504",PPG Paints Store,Southbound NW 6th ST @ Nearside University Avenue,29.65294813,-82.33086519
"1,505",Planned Furnishings,Northbound SW 6th ST @ Nearside University Avenue,29.6519202,-82.33077239
"1,506",The Trophy Shop,Westbound NW 7th Ave @ Nearside NW 13th St,29.65759737,-82.33889224
"1,509",Northbound Loblolly Woods South Entrance,Northbound NW 34th Street @ Nearside NW 5th Ave,29.65516593,-82.3723512
"1,510",Southbound Loblolly Woods South Entrance,Southbound NW 34th St @ Nearside NW 5th Ave,29.65530318,-82.37248585
"1,511",Northbound NW 34th St. @ NW 8th Ave,Northbound NW 34th St. @ Nearside NW 8th Ave,29.65751614,-82.37235009
"1,512",Southbound NW 34th St. @ NW 7th Ave,Southbound NW 34th St. @ Nearside NW 7th Ave,29.65811015,-82.37247892
"1,513",Westside Recreation Center,Northbound NW 34th St. @ Farside NW 8th Ave,29.66059556,-82.37234847
"1,514",Littlewood Elementary School,Southbound NW 34th St. @ Nearside NW 8th Ave,29.66044331,-82.37246751
"1,515",Northbound Westwood Middle School,Northbound NW 34th St. @ Nearside NW 15th Ave,29.66502258,-82.37233526
"1,516",Southbound Westwood Middle School,Southbound NW 34th St. @ Farside NW 15th Pl,29.66570261,-82.37244764
"1,518",Southbound NW 34th St. @ NW 19th Pl,Southbound NW 34th St. @ Farside NW 19th Pl,29.66871884,-82.37243238
"1,519",Northbound NW 34th St. @ NW 24th Ave,Northbound NW 34th St. @ Nearside NW 24th Ave,29.67202866,-82.37227906
"1,520",Southbound NW 34th St. @ NW 21st Pl,Southbound NW 34th St. @ Nearside NW 21st Pl,29.67256845,-82.37238885
"1,521",Northbound NW 34th St. @ NW 26th Ave,Northbound NW 34th St. @ Nearside NW 26th Ave,29.6762061,-82.37224992
"1,522",Southbound NW 34th St. @ NW 34th Ter,Southbound NW 34th St. @ Nearside NW 34th Ter,29.67640407,-82.37238512
"1,523",Northbound NW 34th St. @ NW 31st Blvd,Northbound NW 34th St. @ Nearside NW 31st Blvd,29.6836004,-82.372286
"1,524",Southbound NW 34th St. @ NW 33rd Ln,Southbound NW 34th St. @ Nearside NW 33rd Ln,29.68376501,-82.37242465
"1,525",Northbound NW 34th St. @ NW 31st Blvd,Northbound NW 34th St. @ Nearside NW 31st Blvd,29.68658377,-82.3722623
"1,526",Southbound NW 34th St. @ NW 37th Ave,Northbound NW 34th St. @ Nearside NW 37th Ave,29.68724539,-82.37241065
"1,527",Northbound NW 43rd St. @ NW 39th Ave,Northbound NW 34th St. @ Farside NW 39th Ave,29.69021062,-82.38887837
"1,528",Southbound NW 43rd St. @ NW 41st Pl,Southbound NW 43rd St. @ Farside NW 41st Pl,29.69044883,-82.38914127
"1,529",Northbound NW 43rd St. @ NW 44th Ave,Northbound NW 43rd St. @ Nearside NW 44th Ave,29.693571,-82.38881393
"1,530",Southbound NW 43rd St. @ NW 44th Ave,Southbound NW 43rd St. @ Farside NW 44th Ave,29.6940835,-82.38903565
"1,531",Northbound NW 43rd St. @ NW 46th Ave,Northbound NW 43rd St. @ Nearside NW 46th Ave,29.69652036,-82.38879923
"1,532",Southbound NW 43rd St. @ NW 46th Ave,Southbound NW 43rd St. @ Nearside NW 46th Ave,29.6967748,-82.38903173
"1,533",Northbound NW 43rd St. @ NW 48th Pl,Northbound NW 43rd St. @ Nearside NW 48th Pl,29.69909258,-82.38878842
"1,534",Southbound NW 43rd St. @ NW 48th Pl,Southbound NW 43rd St. @ Nearside NW 48th Pl,29.69944509,-82.38903252
"1,535",Northbound NW 34th St. @ NW 31st Ave,Northbound NW 34th St. @ Nearside NW 31st Ave,29.68127738,-82.37231474
"1,536",Southbound NW 34th St. @ NW 30th Blvd,Southbound NW 34th St. @ Farside NW 30th Blvd,29.68070534,-82.37244534
"1,537",Walgreens on NW 43rd Street,Northbound NW 43rd St. @ Nearside NW 52nd Pl,29.70197656,-82.38878442
"1,538",Hunter's Crossing,Southbound NW 43rd St. @ Farside NW 52nd Pl,29.7019725,-82.38901447
"1,539",Possum Creek Park,Northbound NW 41st Ter @ Nearside NW 53rd Ave,29.70296043,-82.38666618
"1,540",Kiwanis Challenge Park,Westbound NW 21st St @ Farside NW 36th Ave,29.68602501,-82.35077056
"1,542",The Polos Southwest Entrance,Eastbound SW 40th Pl. @ Nearside SW 25th Ter,29.61357757,-82.35993945
"1,543",Fiber Optics Plus Inc,Northbound NW 2nd St @ Nearside NW 16th Ave,29.66631497,-82.32652704
"1,545",Fresenus Medical Care,Northbound N Main ST @ Nearside NE 1st Blvd,29.67103965,-82.32299946
"1,546",The Clock Restaurant,Southbound N Main ST @ Nearside NE 1st Blvd,29.67148187,-82.3229951
"1,547",Sam's Club,Westbound SW 33rd PL @ Farside SW 37th Blvd,29.62313306,-82.38378609
"1,548",Sam's Club,Eastbound SW 33rd PL @ Nearside SW 37th Blvd,29.62299946,-82.38345284
"1,549",Hilton Garden Inn,Westbound SW 33rd PL @ Nearside SW 42nd ST,29.62319396,-82.38657029
"1,550",Westbound SW 16th AVE @ SW 14th ST,Westbound SW 16th AVE @ Farside SW 14th ST,29.63645428,-82.34110522
"1,551",Social Security Administration,Southbound NW 13th ST @ Nearside NW 45th AVE,29.6967986,-82.33916185
"1,552",Kangaroo Excpress @ Newberry/Tower Road,Eastbound Newberry RD @ Nearside NW 75th ST,29.65958521,-82.42257182
"1,553",Alachua County Health Department,Southbound SE 24th ST @ Farside SE 2nd AVE,29.64916816,-82.29337887
"1,554",Pod @ Plaza Blvd Westbound,Westbound Plaza Blvd @ Nearside SW 62nd Blvd,29.62790999,-82.38335998
"1,555",Pod @ Plaza Blvd Eastbound,Eastbound Plaza Blvd @ Farside SW 62nd Blvd,29.62766031,-82.38312395
"1,556",The Ridge @ SW 38th TER southbound,Southbound SW 38th TER @ Nearside SW 24th AVE,29.63154866,-82.38099193
"1,557",The Ridge @ SW 38th TER northbound,Northbound SW 38th TER @ Farside SW 24th AVE,29.63162614,-82.38087486
"1,559",Clark Butler BLVD @ Plaza southbound,Southbound Clark Butler BLVD @ Nearside Plaza BLVD,29.626896,-82.384952
"1,560",Eastwood Meadows Community,Northbound SE 44th ST @ Farside SE 10th PL,29.642433,-82.271533
"1,561",Haile Plantation I,Northbound SW 51st Rd @ Nearside SW 91st Ter,29.60716487,-82.4381515
"1,564",Bulter Plaza Walmart Supercenter,Northbound SW 30th Ave @ Farside SW 42nd St,29.62597962,-82.38737271
"1,565",Butler Plaza RTS,Southbound SW 30th Ave @ Nearside SW 42nd St,29.62570512,-82.38735392
"1,566",The Standard,Eastbound NW 14th St @ Nearside NW 3rd Ave,29.64944,-82.34083
"1,567",UF Health,Eastbound Newell Dr @ Nearside Museum Rd,29.64247702,-82.34360095
"1,568",Wildflower Apartments,Eastbound SW 13th St @ Farside SW 11th Ave,29.64046141,-82.33912376
"1,574",E. University Ave Microbus,E. University Ave,29.651716,-82.26749
"1,575",E. Hawthorne Rd Microbus,E. Hawthorne Rd,29.633562,-82.269004
"1,578",Celebration Pointe PNR,,29.62377,-82.39624
"1,579",Outside of BPTS (eastbound),,29.62494,-82.38691
"1,580",Regal Cinema 10,,29.623121,-82.395109
"1,581",Newell Drive,,29.64189,-82.343671
"1,582",Fifield PNR,,29.64058,-82.36155
